Site name: Gonari Schoolhouse meteorological monitoring station,,,,,,,,,,,,
Site description: on the roof of the schoolhouse at Gonari,,,,,,,,,,,,
Latitude: 22.504714N,,,,,,,,,,,,
Longitude: 89.435929E,,,,,,,,,,,,
"Start time: 26-Aug-2015, 0:00:00 local time (GMT +6)",,,,,,,,,,,,
"Stop time: 11-Sep-2015, 0:00:00 local time (GMT +6)",,,,,,,,,,,,
Sampling interval: 5 minutes,,,,,,,,,,,,
Notes: site measures atmospheric pressure only; used to convert water pressure to depth at the other locations. These data are part of a multi-year record.,,,,,,,,,,,,
,,,,,,,,,,,,
DATA,DATA,DATA,DATA,,,,,,,,,
Year,Month,Decimal day,Atmospheric pressure (kPa),Days,Dec,Dec,Hour,Mins,Date,Time,DateTime,Pressure (cm)
2015,8,26.77430556,100.16,26,0.77,18.58,18,35,8/26/2015,6:35 PM,8/26/15 18:35:00,1021.351552
2015,8,26.77777778,100.16,26,0.78,18.67,18,40,8/26/2015,6:40 PM,8/26/15 18:40:00,1021.351552
2015,8,26.78125,100.16,26,0.78,18.75,18,45,8/26/2015,6:45 PM,8/26/15 18:45:00,1021.351552
2015,8,26.78472222,100.15,26,0.78,18.83,18,50,8/26/2015,6:50 PM,8/26/15 18:50:00,1021.24958
2015,8,26.78819444,100.14,26,0.79,18.92,18,55,8/26/2015,6:55 PM,8/26/15 18:55:00,1021.147608
2015,8,26.79166667,100.13,26,0.79,19.00,19,0,8/26/2015,7:00 PM,8/26/15 19:00:00,1021.045636
2015,8,26.79513889,100.13,26,0.80,19.08,19,5,8/26/2015,7:05 PM,8/26/15 19:05:00,1021.045636
2015,8,26.79861111,100.11,26,0.80,19.17,19,10,8/26/2015,7:10 PM,8/26/15 19:10:00,1020.841692
2015,8,26.80208333,100.1,26,0.80,19.25,19,15,8/26/2015,7:15 PM,8/26/15 19:15:00,1020.73972
2015,8,26.80555556,100.09,26,0.81,19.33,19,20,8/26/2015,7:20 PM,8/26/15 19:20:00,1020.637748
2015,8,26.80902778,100.1,26,0.81,19.42,19,25,8/26/2015,7:25 PM,8/26/15 19:25:00,1020.73972
2015,8,26.8125,100.1,26,0.81,19.50,19,30,8/26/2015,7:30 PM,8/26/15 19:30:00,1020.73972
2015,8,26.81597222,100.09,26,0.82,19.58,19,35,8/26/2015,7:35 PM,8/26/15 19:35:00,1020.637748
2015,8,26.81944444,100.09,26,0.82,19.67,19,40,8/26/2015,7:40 PM,8/26/15 19:40:00,1020.637748
2015,8,26.82291667,100.09,26,0.82,19.75,19,45,8/26/2015,7:45 PM,8/26/15 19:45:00,1020.637748
2015,8,26.82638889,100.08,26,0.83,19.83,19,50,8/26/2015,7:50 PM,8/26/15 19:50:00,1020.535776
2015,8,26.82986111,100.06,26,0.83,19.92,19,55,8/26/2015,7:55 PM,8/26/15 19:55:00,1020.331832
2015,8,26.83333333,100.06,26,0.83,20.00,20,0,8/26/2015,8:00 PM,8/26/15 20:00:00,1020.331832
2015,8,26.83680556,100.06,26,0.84,20.08,20,5,8/26/2015,8:05 PM,8/26/15 20:05:00,1020.331832
2015,8,26.84027778,100.06,26,0.84,20.17,20,10,8/26/2015,8:10 PM,8/26/15 20:10:00,1020.331832
2015,8,26.84375,100.06,26,0.84,20.25,20,15,8/26/2015,8:15 PM,8/26/15 20:15:00,1020.331832
2015,8,26.84722222,100.06,26,0.85,20.33,20,20,8/26/2015,8:20 PM,8/26/15 20:20:00,1020.331832
2015,8,26.85069444,100.07,26,0.85,20.42,20,25,8/26/2015,8:25 PM,8/26/15 20:25:00,1020.433804
2015,8,26.85416667,100.07,26,0.85,20.50,20,30,8/26/2015,8:30 PM,8/26/15 20:30:00,1020.433804
2015,8,26.85763889,100.06,26,0.86,20.58,20,35,8/26/2015,8:35 PM,8/26/15 20:35:00,1020.331832
2015,8,26.86111111,100.05,26,0.86,20.67,20,40,8/26/2015,8:40 PM,8/26/15 20:40:00,1020.22986
2015,8,26.86458333,100.04,26,0.86,20.75,20,45,8/26/2015,8:45 PM,8/26/15 20:45:00,1020.127888
2015,8,26.86805556,100.02,26,0.87,20.83,20,50,8/26/2015,8:50 PM,8/26/15 20:50:00,1019.923944
2015,8,26.87152778,100.02,26,0.87,20.92,20,55,8/26/2015,8:55 PM,8/26/15 20:55:00,1019.923944
2015,8,26.875,100.02,26,0.88,21.00,21,0,8/26/2015,9:00 PM,8/26/15 21:00:00,1019.923944
2015,8,26.87847222,100,26,0.88,21.08,21,5,8/26/2015,9:05 PM,8/26/15 21:05:00,1019.72
2015,8,26.88194444,100,26,0.88,21.17,21,10,8/26/2015,9:10 PM,8/26/15 21:10:00,1019.72
2015,8,26.88541667,100,26,0.89,21.25,21,15,8/26/2015,9:15 PM,8/26/15 21:15:00,1019.72
2015,8,26.88888889,100.01,26,0.89,21.33,21,20,8/26/2015,9:20 PM,8/26/15 21:20:00,1019.821972
2015,8,26.89236111,100,26,0.89,21.42,21,25,8/26/2015,9:25 PM,8/26/15 21:25:00,1019.72
2015,8,26.89583333,99.99,26,0.90,21.50,21,30,8/26/2015,9:30 PM,8/26/15 21:30:00,1019.618028
2015,8,26.89930556,99.99,26,0.90,21.58,21,35,8/26/2015,9:35 PM,8/26/15 21:35:00,1019.618028
2015,8,26.90277778,99.98,26,0.90,21.67,21,40,8/26/2015,9:40 PM,8/26/15 21:40:00,1019.516056
2015,8,26.90625,99.99,26,0.91,21.75,21,45,8/26/2015,9:45 PM,8/26/15 21:45:00,1019.618028
2015,8,26.90972222,99.97,26,0.91,21.83,21,50,8/26/2015,9:50 PM,8/26/15 21:50:00,1019.414084
2015,8,26.91319444,99.98,26,0.91,21.92,21,55,8/26/2015,9:55 PM,8/26/15 21:55:00,1019.516056
2015,8,26.91666667,99.98,26,0.92,22.00,22,0,8/26/2015,10:00 PM,8/26/15 22:00:00,1019.516056
2015,8,26.92013889,99.98,26,0.92,22.08,22,5,8/26/2015,10:05 PM,8/26/15 22:05:00,1019.516056
2015,8,26.92361111,99.98,26,0.92,22.17,22,10,8/26/2015,10:10 PM,8/26/15 22:10:00,1019.516056
2015,8,26.92708333,99.99,26,0.93,22.25,22,15,8/26/2015,10:15 PM,8/26/15 22:15:00,1019.618028
2015,8,26.93055556,99.98,26,0.93,22.33,22,20,8/26/2015,10:20 PM,8/26/15 22:20:00,1019.516056
2015,8,26.93402778,99.98,26,0.93,22.42,22,25,8/26/2015,10:25 PM,8/26/15 22:25:00,1019.516056
2015,8,26.9375,99.98,26,0.94,22.50,22,30,8/26/2015,10:30 PM,8/26/15 22:30:00,1019.516056
2015,8,26.94097222,99.99,26,0.94,22.58,22,35,8/26/2015,10:35 PM,8/26/15 22:35:00,1019.618028
2015,8,26.94444444,99.99,26,0.94,22.67,22,40,8/26/2015,10:40 PM,8/26/15 22:40:00,1019.618028
2015,8,26.94791667,99.99,26,0.95,22.75,22,45,8/26/2015,10:45 PM,8/26/15 22:45:00,1019.618028
2015,8,26.95138889,99.99,26,0.95,22.83,22,50,8/26/2015,10:50 PM,8/26/15 22:50:00,1019.618028
2015,8,26.95486111,99.99,26,0.95,22.92,22,55,8/26/2015,10:55 PM,8/26/15 22:55:00,1019.618028
2015,8,26.95833333,100,26,0.96,23.00,23,0,8/26/2015,11:00 PM,8/26/15 23:00:00,1019.72
2015,8,26.96180556,99.99,26,0.96,23.08,23,5,8/26/2015,11:05 PM,8/26/15 23:05:00,1019.618028
2015,8,26.96527778,99.99,26,0.97,23.17,23,10,8/26/2015,11:10 PM,8/26/15 23:10:00,1019.618028
2015,8,26.96875,99.99,26,0.97,23.25,23,15,8/26/2015,11:15 PM,8/26/15 23:15:00,1019.618028
2015,8,26.97222222,99.99,26,0.97,23.33,23,20,8/26/2015,11:20 PM,8/26/15 23:20:00,1019.618028
2015,8,26.97569444,99.99,26,0.98,23.42,23,25,8/26/2015,11:25 PM,8/26/15 23:25:00,1019.618028
2015,8,26.97916667,100,26,0.98,23.50,23,30,8/26/2015,11:30 PM,8/26/15 23:30:00,1019.72
2015,8,26.98263889,100,26,0.98,23.58,23,35,8/26/2015,11:35 PM,8/26/15 23:35:00,1019.72
2015,8,26.98611111,100,26,0.99,23.67,23,40,8/26/2015,11:40 PM,8/26/15 23:40:00,1019.72
2015,8,26.98958333,99.99,26,0.99,23.75,23,45,8/26/2015,11:45 PM,8/26/15 23:45:00,1019.618028
2015,8,26.99305556,100.01,26,0.99,23.83,23,50,8/26/2015,11:50 PM,8/26/15 23:50:00,1019.821972
2015,8,26.99652778,100.01,26,1.00,23.92,23,55,8/26/2015,11:55 PM,8/26/15 23:55:00,1019.821972
2015,8,27,100.02,27,0.00,0.00,0,0,8/27/2015,12:00 AM,8/27/15 00:00:00,1019.923944
2015,8,27.00347222,100.02,27,0.00,0.08,0,5,8/27/2015,12:05 AM,8/27/15 00:05:00,1019.923944
2015,8,27.00694444,100.03,27,0.01,0.17,0,10,8/27/2015,12:10 AM,8/27/15 00:10:00,1020.025916
2015,8,27.01041667,100.04,27,0.01,0.25,0,15,8/27/2015,12:15 AM,8/27/15 00:15:00,1020.127888
2015,8,27.01388889,100.05,27,0.01,0.33,0,20,8/27/2015,12:20 AM,8/27/15 00:20:00,1020.22986
2015,8,27.01736111,100.04,27,0.02,0.42,0,25,8/27/2015,12:25 AM,8/27/15 00:25:00,1020.127888
2015,8,27.02083333,100.04,27,0.02,0.50,0,30,8/27/2015,12:30 AM,8/27/15 00:30:00,1020.127888
2015,8,27.02430556,100.04,27,0.02,0.58,0,35,8/27/2015,12:35 AM,8/27/15 00:35:00,1020.127888
2015,8,27.02777778,100.05,27,0.03,0.67,0,40,8/27/2015,12:40 AM,8/27/15 00:40:00,1020.22986
2015,8,27.03125,100.06,27,0.03,0.75,0,45,8/27/2015,12:45 AM,8/27/15 00:45:00,1020.331832
2015,8,27.03472222,100.06,27,0.03,0.83,0,50,8/27/2015,12:50 AM,8/27/15 00:50:00,1020.331832
2015,8,27.03819444,100.09,27,0.04,0.92,0,55,8/27/2015,12:55 AM,8/27/15 00:55:00,1020.637748
2015,8,27.04166667,100.08,27,0.04,1.00,1,0,8/27/2015,1:00 AM,8/27/15 01:00:00,1020.535776
2015,8,27.04513889,100.09,27,0.05,1.08,1,5,8/27/2015,1:05 AM,8/27/15 01:05:00,1020.637748
2015,8,27.04861111,100.1,27,0.05,1.17,1,10,8/27/2015,1:10 AM,8/27/15 01:10:00,1020.73972
2015,8,27.05208333,100.1,27,0.05,1.25,1,15,8/27/2015,1:15 AM,8/27/15 01:15:00,1020.73972
2015,8,27.05555556,100.1,27,0.06,1.33,1,20,8/27/2015,1:20 AM,8/27/15 01:20:00,1020.73972
2015,8,27.05902778,100.11,27,0.06,1.42,1,25,8/27/2015,1:25 AM,8/27/15 01:25:00,1020.841692
2015,8,27.0625,100.11,27,0.06,1.50,1,30,8/27/2015,1:30 AM,8/27/15 01:30:00,1020.841692
2015,8,27.06597222,100.11,27,0.07,1.58,1,35,8/27/2015,1:35 AM,8/27/15 01:35:00,1020.841692
2015,8,27.06944444,100.13,27,0.07,1.67,1,40,8/27/2015,1:40 AM,8/27/15 01:40:00,1021.045636
2015,8,27.07291667,100.14,27,0.07,1.75,1,45,8/27/2015,1:45 AM,8/27/15 01:45:00,1021.147608
2015,8,27.07638889,100.14,27,0.08,1.83,1,50,8/27/2015,1:50 AM,8/27/15 01:50:00,1021.147608
2015,8,27.07986111,100.15,27,0.08,1.92,1,55,8/27/2015,1:55 AM,8/27/15 01:55:00,1021.24958
2015,8,27.08333333,100.15,27,0.08,2.00,1,60,8/27/2015,2:00 AM,8/27/15 02:00:00,1021.24958
2015,8,27.08680556,100.18,27,0.09,2.08,2,5,8/27/2015,2:05 AM,8/27/15 02:05:00,1021.555496
2015,8,27.09027778,100.18,27,0.09,2.17,2,10,8/27/2015,2:10 AM,8/27/15 02:10:00,1021.555496
2015,8,27.09375,100.18,27,0.09,2.25,2,15,8/27/2015,2:15 AM,8/27/15 02:15:00,1021.555496
2015,8,27.09722222,100.19,27,0.10,2.33,2,20,8/27/2015,2:20 AM,8/27/15 02:20:00,1021.657468
2015,8,27.10069444,100.2,27,0.10,2.42,2,25,8/27/2015,2:25 AM,8/27/15 02:25:00,1021.75944
2015,8,27.10416667,100.21,27,0.10,2.50,2,30,8/27/2015,2:30 AM,8/27/15 02:30:00,1021.861412
2015,8,27.10763889,100.2,27,0.11,2.58,2,35,8/27/2015,2:35 AM,8/27/15 02:35:00,1021.75944
2015,8,27.11111111,100.2,27,0.11,2.67,2,40,8/27/2015,2:40 AM,8/27/15 02:40:00,1021.75944
2015,8,27.11458333,100.22,27,0.11,2.75,2,45,8/27/2015,2:45 AM,8/27/15 02:45:00,1021.963384
2015,8,27.11805556,100.22,27,0.12,2.83,2,50,8/27/2015,2:50 AM,8/27/15 02:50:00,1021.963384
2015,8,27.12152778,100.21,27,0.12,2.92,2,55,8/27/2015,2:55 AM,8/27/15 02:55:00,1021.861412
2015,8,27.125,100.19,27,0.13,3.00,3,0,8/27/2015,3:00 AM,8/27/15 03:00:00,1021.657468
2015,8,27.12847222,100.2,27,0.13,3.08,3,5,8/27/2015,3:05 AM,8/27/15 03:05:00,1021.75944
2015,8,27.13194444,100.21,27,0.13,3.17,3,10,8/27/2015,3:10 AM,8/27/15 03:10:00,1021.861412
2015,8,27.13541667,100.2,27,0.14,3.25,3,15,8/27/2015,3:15 AM,8/27/15 03:15:00,1021.75944
2015,8,27.13888889,100.2,27,0.14,3.33,3,20,8/27/2015,3:20 AM,8/27/15 03:20:00,1021.75944
2015,8,27.14236111,100.22,27,0.14,3.42,3,25,8/27/2015,3:25 AM,8/27/15 03:25:00,1021.963384
2015,8,27.14583333,100.2,27,0.15,3.50,3,30,8/27/2015,3:30 AM,8/27/15 03:30:00,1021.75944
2015,8,27.14930556,100.2,27,0.15,3.58,3,35,8/27/2015,3:35 AM,8/27/15 03:35:00,1021.75944
2015,8,27.15277778,100.19,27,0.15,3.67,3,40,8/27/2015,3:40 AM,8/27/15 03:40:00,1021.657468
2015,8,27.15625,100.23,27,0.16,3.75,3,45,8/27/2015,3:45 AM,8/27/15 03:45:00,1022.065356
2015,8,27.15972222,100.23,27,0.16,3.83,3,50,8/27/2015,3:50 AM,8/27/15 03:50:00,1022.065356
2015,8,27.16319444,100.23,27,0.16,3.92,3,55,8/27/2015,3:55 AM,8/27/15 03:55:00,1022.065356
2015,8,27.16666667,100.24,27,0.17,4.00,4,0,8/27/2015,4:00 AM,8/27/15 04:00:00,1022.167328
2015,8,27.17013889,100.24,27,0.17,4.08,4,5,8/27/2015,4:05 AM,8/27/15 04:05:00,1022.167328
2015,8,27.17361111,100.22,27,0.17,4.17,4,10,8/27/2015,4:10 AM,8/27/15 04:10:00,1021.963384
2015,8,27.17708333,100.21,27,0.18,4.25,4,15,8/27/2015,4:15 AM,8/27/15 04:15:00,1021.861412
2015,8,27.18055556,100.19,27,0.18,4.33,4,20,8/27/2015,4:20 AM,8/27/15 04:20:00,1021.657468
2015,8,27.18402778,100.21,27,0.18,4.42,4,25,8/27/2015,4:25 AM,8/27/15 04:25:00,1021.861412
2015,8,27.1875,100.22,27,0.19,4.50,4,30,8/27/2015,4:30 AM,8/27/15 04:30:00,1021.963384
2015,8,27.19097222,100.21,27,0.19,4.58,4,35,8/27/2015,4:35 AM,8/27/15 04:35:00,1021.861412
2015,8,27.19444444,100.21,27,0.19,4.67,4,40,8/27/2015,4:40 AM,8/27/15 04:40:00,1021.861412
2015,8,27.19791667,100.21,27,0.20,4.75,4,45,8/27/2015,4:45 AM,8/27/15 04:45:00,1021.861412
2015,8,27.20138889,100.18,27,0.20,4.83,4,50,8/27/2015,4:50 AM,8/27/15 04:50:00,1021.555496
2015,8,27.20486111,100.2,27,0.20,4.92,4,55,8/27/2015,4:55 AM,8/27/15 04:55:00,1021.75944
2015,8,27.20833333,100.2,27,0.21,5.00,4,60,8/27/2015,5:00 AM,8/27/15 05:00:00,1021.75944
2015,8,27.21180556,100.18,27,0.21,5.08,5,5,8/27/2015,5:05 AM,8/27/15 05:05:00,1021.555496
2015,8,27.21527778,100.18,27,0.22,5.17,5,10,8/27/2015,5:10 AM,8/27/15 05:10:00,1021.555496
2015,8,27.21875,100.18,27,0.22,5.25,5,15,8/27/2015,5:15 AM,8/27/15 05:15:00,1021.555496
2015,8,27.22222222,100.17,27,0.22,5.33,5,20,8/27/2015,5:20 AM,8/27/15 05:20:00,1021.453524
2015,8,27.22569444,100.18,27,0.23,5.42,5,25,8/27/2015,5:25 AM,8/27/15 05:25:00,1021.555496
2015,8,27.22916667,100.17,27,0.23,5.50,5,30,8/27/2015,5:30 AM,8/27/15 05:30:00,1021.453524
2015,8,27.23263889,100.17,27,0.23,5.58,5,35,8/27/2015,5:35 AM,8/27/15 05:35:00,1021.453524
2015,8,27.23611111,100.19,27,0.24,5.67,5,40,8/27/2015,5:40 AM,8/27/15 05:40:00,1021.657468
2015,8,27.23958333,100.18,27,0.24,5.75,5,45,8/27/2015,5:45 AM,8/27/15 05:45:00,1021.555496
2015,8,27.24305556,100.16,27,0.24,5.83,5,50,8/27/2015,5:50 AM,8/27/15 05:50:00,1021.351552
2015,8,27.24652778,100.16,27,0.25,5.92,5,55,8/27/2015,5:55 AM,8/27/15 05:55:00,1021.351552
2015,8,27.25,100.16,27,0.25,6.00,6,0,8/27/2015,6:00 AM,8/27/15 06:00:00,1021.351552
2015,8,27.25347222,100.16,27,0.25,6.08,6,5,8/27/2015,6:05 AM,8/27/15 06:05:00,1021.351552
2015,8,27.25694444,100.15,27,0.26,6.17,6,10,8/27/2015,6:10 AM,8/27/15 06:10:00,1021.24958
2015,8,27.26041667,100.16,27,0.26,6.25,6,15,8/27/2015,6:15 AM,8/27/15 06:15:00,1021.351552
2015,8,27.26388889,100.15,27,0.26,6.33,6,20,8/27/2015,6:20 AM,8/27/15 06:20:00,1021.24958
2015,8,27.26736111,100.15,27,0.27,6.42,6,25,8/27/2015,6:25 AM,8/27/15 06:25:00,1021.24958
2015,8,27.27083333,100.13,27,0.27,6.50,6,0,8/27/2015,6:00 AM,8/27/15 06:00:00,1021.045636
2015,8,27.27430556,100.13,27,0.27,6.58,6,35,8/27/2015,6:35 AM,8/27/15 06:35:00,1021.045636
2015,8,27.27777778,100.12,27,0.28,6.67,6,40,8/27/2015,6:40 AM,8/27/15 06:40:00,1020.943664
2015,8,27.28125,100.11,27,0.28,6.75,6,45,8/27/2015,6:45 AM,8/27/15 06:45:00,1020.841692
2015,8,27.28472222,100.1,27,0.28,6.83,6,50,8/27/2015,6:50 AM,8/27/15 06:50:00,1020.73972
2015,8,27.28819444,100.1,27,0.29,6.92,6,55,8/27/2015,6:55 AM,8/27/15 06:55:00,1020.73972
2015,8,27.29166667,100.06,27,0.29,7.00,7,0,8/27/2015,7:00 AM,8/27/15 07:00:00,1020.331832
2015,8,27.29513889,100.04,27,0.30,7.08,7,5,8/27/2015,7:05 AM,8/27/15 07:05:00,1020.127888
2015,8,27.29861111,100.06,27,0.30,7.17,7,10,8/27/2015,7:10 AM,8/27/15 07:10:00,1020.331832
2015,8,27.30208333,100.05,27,0.30,7.25,7,15,8/27/2015,7:15 AM,8/27/15 07:15:00,1020.22986
2015,8,27.30555556,100.06,27,0.31,7.33,7,20,8/27/2015,7:20 AM,8/27/15 07:20:00,1020.331832
2015,8,27.30902778,100.07,27,0.31,7.42,7,25,8/27/2015,7:25 AM,8/27/15 07:25:00,1020.433804
2015,8,27.3125,100.06,27,0.31,7.50,7,30,8/27/2015,7:30 AM,8/27/15 07:30:00,1020.331832
2015,8,27.31597222,100.06,27,0.32,7.58,7,35,8/27/2015,7:35 AM,8/27/15 07:35:00,1020.331832
2015,8,27.31944444,100.07,27,0.32,7.67,7,40,8/27/2015,7:40 AM,8/27/15 07:40:00,1020.433804
2015,8,27.32291667,100.07,27,0.32,7.75,7,45,8/27/2015,7:45 AM,8/27/15 07:45:00,1020.433804
2015,8,27.32638889,100.06,27,0.33,7.83,7,50,8/27/2015,7:50 AM,8/27/15 07:50:00,1020.331832
2015,8,27.32986111,100.05,27,0.33,7.92,7,55,8/27/2015,7:55 AM,8/27/15 07:55:00,1020.22986
2015,8,27.33333333,100.04,27,0.33,8.00,7,60,8/27/2015,8:00 AM,8/27/15 08:00:00,1020.127888
2015,8,27.33680556,100.03,27,0.34,8.08,8,5,8/27/2015,8:05 AM,8/27/15 08:05:00,1020.025916
2015,8,27.34027778,100.03,27,0.34,8.17,8,10,8/27/2015,8:10 AM,8/27/15 08:10:00,1020.025916
2015,8,27.34375,100.04,27,0.34,8.25,8,15,8/27/2015,8:15 AM,8/27/15 08:15:00,1020.127888
2015,8,27.34722222,100.02,27,0.35,8.33,8,20,8/27/2015,8:20 AM,8/27/15 08:20:00,1019.923944
2015,8,27.35069444,100.01,27,0.35,8.42,8,25,8/27/2015,8:25 AM,8/27/15 08:25:00,1019.821972
2015,8,27.35416667,99.99,27,0.35,8.50,8,30,8/27/2015,8:30 AM,8/27/15 08:30:00,1019.618028
2015,8,27.35763889,99.98,27,0.36,8.58,8,35,8/27/2015,8:35 AM,8/27/15 08:35:00,1019.516056
2015,8,27.36111111,99.97,27,0.36,8.67,8,40,8/27/2015,8:40 AM,8/27/15 08:40:00,1019.414084
2015,8,27.36458333,99.98,27,0.36,8.75,8,45,8/27/2015,8:45 AM,8/27/15 08:45:00,1019.516056
2015,8,27.36805556,99.99,27,0.37,8.83,8,50,8/27/2015,8:50 AM,8/27/15 08:50:00,1019.618028
2015,8,27.37152778,99.97,27,0.37,8.92,8,55,8/27/2015,8:55 AM,8/27/15 08:55:00,1019.414084
2015,8,27.375,99.98,27,0.38,9.00,9,0,8/27/2015,9:00 AM,8/27/15 09:00:00,1019.516056
2015,8,27.37847222,99.97,27,0.38,9.08,9,5,8/27/2015,9:05 AM,8/27/15 09:05:00,1019.414084
2015,8,27.38194444,99.97,27,0.38,9.17,9,10,8/27/2015,9:10 AM,8/27/15 09:10:00,1019.414084
2015,8,27.38541667,99.95,27,0.39,9.25,9,15,8/27/2015,9:15 AM,8/27/15 09:15:00,1019.21014
2015,8,27.38888889,99.95,27,0.39,9.33,9,20,8/27/2015,9:20 AM,8/27/15 09:20:00,1019.21014
2015,8,27.39236111,99.92,27,0.39,9.42,9,25,8/27/2015,9:25 AM,8/27/15 09:25:00,1018.904224
2015,8,27.39583333,99.93,27,0.40,9.50,9,30,8/27/2015,9:30 AM,8/27/15 09:30:00,1019.006196
2015,8,27.39930556,99.94,27,0.40,9.58,9,35,8/27/2015,9:35 AM,8/27/15 09:35:00,1019.108168
2015,8,27.40277778,99.95,27,0.40,9.67,9,40,8/27/2015,9:40 AM,8/27/15 09:40:00,1019.21014
2015,8,27.40625,99.95,27,0.41,9.75,9,45,8/27/2015,9:45 AM,8/27/15 09:45:00,1019.21014
2015,8,27.40972222,99.97,27,0.41,9.83,9,50,8/27/2015,9:50 AM,8/27/15 09:50:00,1019.414084
2015,8,27.41319444,99.97,27,0.41,9.92,9,55,8/27/2015,9:55 AM,8/27/15 09:55:00,1019.414084
2015,8,27.41666667,99.95,27,0.42,10.00,10,0,8/27/2015,10:00 AM,8/27/15 10:00:00,1019.21014
2015,8,27.42013889,99.94,27,0.42,10.08,10,5,8/27/2015,10:05 AM,8/27/15 10:05:00,1019.108168
2015,8,27.42361111,99.91,27,0.42,10.17,10,10,8/27/2015,10:10 AM,8/27/15 10:10:00,1018.802252
2015,8,27.42708333,99.93,27,0.43,10.25,10,15,8/27/2015,10:15 AM,8/27/15 10:15:00,1019.006196
2015,8,27.43055556,99.91,27,0.43,10.33,10,20,8/27/2015,10:20 AM,8/27/15 10:20:00,1018.802252
2015,8,27.43402778,99.91,27,0.43,10.42,10,25,8/27/2015,10:25 AM,8/27/15 10:25:00,1018.802252
2015,8,27.4375,99.92,27,0.44,10.50,10,30,8/27/2015,10:30 AM,8/27/15 10:30:00,1018.904224
2015,8,27.44097222,99.93,27,0.44,10.58,10,35,8/27/2015,10:35 AM,8/27/15 10:35:00,1019.006196
2015,8,27.44444444,99.94,27,0.44,10.67,10,40,8/27/2015,10:40 AM,8/27/15 10:40:00,1019.108168
2015,8,27.44791667,99.96,27,0.45,10.75,10,45,8/27/2015,10:45 AM,8/27/15 10:45:00,1019.312112
2015,8,27.45138889,99.97,27,0.45,10.83,10,50,8/27/2015,10:50 AM,8/27/15 10:50:00,1019.414084
2015,8,27.45486111,99.96,27,0.45,10.92,10,55,8/27/2015,10:55 AM,8/27/15 10:55:00,1019.312112
2015,8,27.45833333,99.95,27,0.46,11.00,11,0,8/27/2015,11:00 AM,8/27/15 11:00:00,1019.21014
2015,8,27.46180556,99.97,27,0.46,11.08,11,5,8/27/2015,11:05 AM,8/27/15 11:05:00,1019.414084
2015,8,27.46527778,99.97,27,0.47,11.17,11,10,8/27/2015,11:10 AM,8/27/15 11:10:00,1019.414084
2015,8,27.46875,99.95,27,0.47,11.25,11,15,8/27/2015,11:15 AM,8/27/15 11:15:00,1019.21014
2015,8,27.47222222,99.97,27,0.47,11.33,11,20,8/27/2015,11:20 AM,8/27/15 11:20:00,1019.414084
2015,8,27.47569444,99.98,27,0.48,11.42,11,25,8/27/2015,11:25 AM,8/27/15 11:25:00,1019.516056
2015,8,27.47916667,99.98,27,0.48,11.50,11,30,8/27/2015,11:30 AM,8/27/15 11:30:00,1019.516056
2015,8,27.48263889,99.98,27,0.48,11.58,11,35,8/27/2015,11:35 AM,8/27/15 11:35:00,1019.516056
2015,8,27.48611111,99.99,27,0.49,11.67,11,40,8/27/2015,11:40 AM,8/27/15 11:40:00,1019.618028
2015,8,27.48958333,99.99,27,0.49,11.75,11,45,8/27/2015,11:45 AM,8/27/15 11:45:00,1019.618028
2015,8,27.49305556,100,27,0.49,11.83,11,50,8/27/2015,11:50 AM,8/27/15 11:50:00,1019.72
2015,8,27.49652778,100,27,0.50,11.92,11,55,8/27/2015,11:55 AM,8/27/15 11:55:00,1019.72
2015,8,27.5,100,27,0.50,12.00,12,0,8/27/2015,12:00 PM,8/27/15 12:00:00,1019.72
2015,8,27.50347222,100.02,27,0.50,12.08,12,5,8/27/2015,12:05 PM,8/27/15 12:05:00,1019.923944
2015,8,27.50694444,100.02,27,0.51,12.17,12,10,8/27/2015,12:10 PM,8/27/15 12:10:00,1019.923944
2015,8,27.51041667,100.04,27,0.51,12.25,12,15,8/27/2015,12:15 PM,8/27/15 12:15:00,1020.127888
2015,8,27.51388889,100.04,27,0.51,12.33,12,20,8/27/2015,12:20 PM,8/27/15 12:20:00,1020.127888
2015,8,27.51736111,100.05,27,0.52,12.42,12,25,8/27/2015,12:25 PM,8/27/15 12:25:00,1020.22986
2015,8,27.52083333,100.06,27,0.52,12.50,12,30,8/27/2015,12:30 PM,8/27/15 12:30:00,1020.331832
2015,8,27.52430556,100.06,27,0.52,12.58,12,35,8/27/2015,12:35 PM,8/27/15 12:35:00,1020.331832
2015,8,27.52777778,100.04,27,0.53,12.67,12,40,8/27/2015,12:40 PM,8/27/15 12:40:00,1020.127888
2015,8,27.53125,100.05,27,0.53,12.75,12,45,8/27/2015,12:45 PM,8/27/15 12:45:00,1020.22986
2015,8,27.53472222,100.07,27,0.53,12.83,12,50,8/27/2015,12:50 PM,8/27/15 12:50:00,1020.433804
2015,8,27.53819444,100.08,27,0.54,12.92,12,55,8/27/2015,12:55 PM,8/27/15 12:55:00,1020.535776
2015,8,27.54166667,100.09,27,0.54,13.00,13,0,8/27/2015,1:00 PM,8/27/15 13:00:00,1020.637748
2015,8,27.54513889,100.09,27,0.55,13.08,13,5,8/27/2015,1:05 PM,8/27/15 13:05:00,1020.637748
2015,8,27.54861111,100.1,27,0.55,13.17,13,10,8/27/2015,1:10 PM,8/27/15 13:10:00,1020.73972
